Date,AMZN,SP500,TSLA
2016-05-09,0.855982645,0.074389784,-2.837030522
2016-05-10,3.37228934,1.239787249,-0.111002341
2016-05-11,1.433950573,-0.961546826,0.128502757
2016-05-12,0.655992133,-0.017769868,-0.808050489
2016-05-13,-1.122829098,-0.852292728,0.158224208
2016-05-16,0.103359486,0.974075733,0.326184866
2016-05-17,-2.19020088,-0.946408265,-1.758954139
2016-05-18,0.312233647,0.019693854,3.130525956
2016-05-19,#VALUE!,#VALUE!,#VALUE!
2016-05-20,0.610055433,0.599351387,2.327722358
2016-05-23,-0.865197425,-0.209393779,-1.860938102
2016-05-24,1.063027795,1.358315831,0.778029226
2016-05-25,0.587011076,0.6944776,0.762872093
2016-05-26,0.921203356,-0.021676723,2.491061677
2016-05-27,-0.374800502,0.42713936,-0.928867791
2016-05-31,1.46974725,-0.101207027,0.08451563
2016-06-01,-0.465186008,0.112809731,-1.658341054
2016-06-02,1.215121471,0.281439497,-0.274275755
2016-06-03,-0.372077696,-0.292236363,0.013070057
2016-06-06,0.163251552,0.487902701,0.768136568
2016-06-07,-0.412882111,0.128258837,5.148203345
2016-06-08,0.399269042,0.329780042,1.358773961
2016-06-09,0.138297911,-0.172526313,-2.650899776
2016-06-10,-1.348204835,-0.922355976,-4.718654976
2016-06-13,-0.373206606,-0.815432582,-0.421979262
2016-06-14,0.565461004,-0.180625887,-1.345234344
2016-06-15,-0.703774585,-0.184871026,1.265970227
2016-06-16,0.453354167,0.312179163,0.104959479
2016-06-17,-1.562568599,-0.326958526,-1.135845361
2016-06-20,1.07226184,0.578453332,1.943437219
2016-06-21,0.252519129,0.27018151,-0.041626327
2016-06-22,-0.732567402,-0.165950426,-11.03834693
2016-06-23,1.602028241,1.326953959,-0.132903171
2016-06-24,-3.254843955,-3.658682012,-1.669228286
2016-06-27,-1.093892438,-1.826827385,2.756779
2016-06-28,2.370708277,1.76083683,1.618091641
2016-06-29,1.074262594,1.688403763,4.077902828
2016-06-30,0.002249528,1.346838327,0.988886607
2016-07-01,1.395463835,0.194150093,1.967913735
2016-07-05,0.332265644,-0.687760416,-1.171452361
2016-07-06,1.297026552,0.533211141,0.214082754
2016-07-07,-0.141804757,-0.087908112,0.696348907
2016-07-08,1.245919112,1.513078931,0.387500274
2016-07-11,1.062176812,0.339487422,3.623123181
2016-07-12,-0.742454131,0.697717132,-0.058620405
2016-07-13,-0.749344161,0.012708741,-0.94893603
2016-07-14,-0.193565484,0.523720346,-0.451214513
2016-07-15,-0.781004148,-0.093787232,-0.512239099
2016-07-18,0.084722904,0.237042103,2.618741883
2016-07-19,0.524781111,-0.144579387,-0.439492539
2016-07-20,0.775793413,0.425161963,1.365851772
2016-07-21,-0.174038137,-0.362811111,-3.503474455
2016-07-22,0.05689525,0.453513344,0.798669392
2016-07-25,-0.708202828,-0.302478594,3.422116078
2016-07-26,#VALUE!,#VALUE!,#VALUE!
2016-07-27,0.145775758,-0.120857624,-0.446342714
2016-07-28,2.139891859,0.159670151,0.922730675
2016-07-29,0.819632342,0.162203488,1.795553701
2016-08-01,1.169148792,-0.127881343,-2.057695229
2016-08-02,-0.93774699,-0.638961223,-1.229977089
2016-08-03,-0.784815948,0.312137159,-0.623295017
2016-08-04,0.808369501,0.020597399,2.111605415
2016-08-05,0.681780577,0.855957392,-0.252538174
2016-08-08,0.074981361,-0.09147003,-1.697421106
2016-08-09,0.227292715,0.038232043,1.282126475
2016-08-10,0.03179393,-0.287619432,-1.509358001
2016-08-11,0.347384142,0.471629189,-0.3291994
2016-08-12,0.17026796,-0.080376054,0.310021423
2016-08-15,-0.528953281,0.27816188,-0.009609407
2016-08-16,-0.581509373,-0.550181345,-0.882340063
2016-08-17,0.076455095,0.185944904,-0.166345674
2016-08-18,-0.022972949,0.218980451,0.1201355
2016-08-19,-0.940554595,-0.144980302,0.663575327
2016-08-22,0.285388678,-0.057087886,-0.925000106
2016-08-23,0.38955888,0.194246957,0.852382023
2016-08-24,-0.685062168,-0.526117858,-0.992990204
2016-08-25,0.259097908,-0.137328336,-0.749164814
2016-08-26,1.279229395,-0.158718769,-0.440672208
2016-08-29,0.296576847,0.520675731,-2.202193321
2016-08-30,#VALUE!,#VALUE!,#VALUE!
2016-08-31,0.204857324,-0.238636233,0.315751381
2016-09-01,0.188900673,-0.004878276,-5.448089127
2016-09-02,0.235101407,0.418429637,-1.501259273
2016-09-06,2.103952573,0.296957114,2.5205266
2016-09-07,-0.558897615,-0.015488892,-0.55457347
2016-09-08,-0.054345213,-0.223343327,-2.180947051
2016-09-09,-3.099139206,-2.483623545,-1.476003014
2016-09-12,1.48122833,1.456161989,1.949433317
2016-09-13,-1.36859526,-1.495051515,-1.142009941
2016-09-14,0.009637314,-0.059661652,0.182586622
2016-09-15,1.122769404,1.005002319,2.02023349
2016-09-16,1.139810096,-0.378819508,2.453541443
2016-09-19,-0.441145186,-0.002737039,0.455722883
2016-09-20,0.657483061,0.029005259,-0.828202097
2016-09-21,1.211910355,1.084923301,0.282142068
2016-09-22,1.875729421,0.647025902,0.587030444
2016-09-23,0.129547548,-0.576178646,0.492055417
2016-09-26,-0.821922776,-0.863169909,0.738915963
2016-09-27,2.098031794,0.641582394,-1.534068637
2016-09-28,1.532523013,0.527463115,0.22247047
2016-09-29,0.039020051,-0.937307276,-2.738275301
2016-09-30,0.99062462,0.792872148,1.644813973
2016-10-03,-0.068811612,-0.327314676,4.629904398
2016-10-04,-0.32516406,-0.497555305,-1.078148069
2016-10-05,1.230102532,0.427899297,-1.406069251
2016-10-06,-0.321077124,0.047349908,-3.645021257
2016-10-07,-0.266068964,-0.3266459,-2.209055848
2016-10-10,0.270481003,0.458765914,2.182637909
2016-10-11,-1.281371335,-1.253252307,-0.424679963
2016-10-12,0.370305457,0.113743944,0.701322358
2016-10-13,-0.579085042,-0.311147376,-0.632970846
2016-10-14,-0.765848503,0.019336468,-1.881159659
2016-10-17,-1.224622093,-0.305083707,-1.306953665
2016-10-18,0.575656055,0.613328659,2.614703965
2016-10-19,0.004094738,0.218162676,2.214569457
2016-10-20,-0.906227328,-0.138489023,-2.216185895
2016-10-21,1.063412839,-0.009263839,0.495161109
2016-10-24,2.304462285,0.472955354,1.324660788
2016-10-25,-0.348757847,-0.381427253,-0.208285329
2016-10-26,-1.519837123,-0.17509688,-0.050330676
2016-10-27,-0.516465381,-0.30002372,0.870476173
2016-10-28,-5.274654502,-0.312218126,-2.001067404
2016-10-31,1.723122383,-0.013132509,-1.127388237
2016-11-01,-0.560828131,-0.68190599,-3.573815717
2016-11-02,#VALUE!,#VALUE!,#VALUE!
2016-11-03,0.190959516,-0.444198,-0.32049929
2016-11-04,-1.575131058,-0.167683512,1.660567616
2016-11-07,3.880098754,2.197061074,1.380093387
2016-11-08,0.357665868,0.375528933,0.89045757
2016-11-09,-2.036181362,1.100598281,-2.536209216
2016-11-10,-3.897771883,0.193898238,-2.510377151
2016-11-11,-0.45588231,-0.140796931,1.716134097
2016-11-14,-2.736069124,-0.012345466,-3.844409565
2016-11-15,3.305205457,0.744473612,1.269664973
2016-11-16,0.435499456,-0.159173608,0.086197396
2016-11-17,1.317994169,0.465725028,2.538295778
2016-11-18,0.495250601,-0.239567883,-1.948844622
2016-11-21,2.576008626,0.742877089,-0.271108131
2016-11-22,0.680518207,0.215815925,3.54003476
2016-11-23,-0.666313498,0.080084916,1.024530275
2016-11-25,0.03132889,0.389962235,1.800316368
2016-11-28,-1.758864418,-0.527578654,-0.27062557
2016-11-29,-0.556527227,0.132727888,-3.397543875
2016-11-30,-1.580378188,-0.266487553,-0.090511388
2016-12-01,-0.927116801,-0.353049033,-4.052287281
2016-12-02,-0.44699908,0.03878866,-0.226581933
2016-12-05,2.535760976,0.579565991,2.89394622
2016-12-06,0.702472124,0.339604313,-0.510775072
2016-12-07,0.741704169,1.306831801,3.851823097
2016-12-08,#VALUE!,#VALUE!,#VALUE!
2016-12-09,0.172213622,0.591182954,-0.058177934
2016-12-12,-1.118253198,-0.114821912,0.128985538
2016-12-13,1.852656034,0.651026413,2.928367446
2016-12-14,-0.716297462,-0.815906285,0.271268401
2016-12-15,-1.02328382,0.386639262,-0.561157076
2016-12-16,-0.426273702,-0.176147185,2.453767193
2016-12-19,1.079264479,0.19635837,0.11749528
2016-12-20,0.678188019,0.362132359,2.944428001
2016-12-21,-0.081355299,-0.246970074,-0.524349831
2016-12-22,-0.555247142,-0.187375245,0.359538429
2016-12-23,-0.75408024,0.124161741,2.317861835
2016-12-27,1.41035524,0.223680792,2.859269703
2016-12-28,0.093764004,-0.839985991,0.094800372
2016-12-29,-0.908923088,-0.030156686,-2.330472336
2016-12-30,-2.018138797,-0.465714993,-0.463154241
2017-01-03,0.504514332,0.844117771,1.531531419
2017-01-04,0.463627579,0.569582684,4.504455815
2017-01-05,3.025928418,-0.078137856,-0.106830769
2017-01-06,1.970550765,0.350037802,0.99071712
2017-01-09,0.115643274,-0.356613829,0.985225939
2017-01-10,-0.129247686,-0.001178082,-0.612699016
2017-01-11,0.390009304,0.281331362,-0.062155421
2017-01-12,1.811887371,-0.21602631,-0.062274751
2017-01-13,#VALUE!,#VALUE!,#VALUE!
2017-01-17,-0.913705258,-0.298698295,-0.918416913
2017-01-18,-0.278418346,0.174822787,1.17176045
2017-01-19,0.191719347,-0.36287147,2.23890806
2017-01-20,-0.088997518,0.334852963,0.395937264
2017-01-23,1.173316588,-0.27058047,1.69639633
2017-01-24,0.554729865,0.653053771,2.258881985
2017-01-25,1.696149446,0.798062821,-0.056343645
2017-01-26,0.312507756,-0.07496273,-0.774611101
2017-01-27,#VALUE!,#VALUE!,#VALUE!
2017-01-30,-0.648347084,-0.604109813,-0.922753736
2017-01-31,-0.83573456,-0.090345222,0.516043212
2017-02-01,1.070060747,0.028516846,-1.074817385
2017-02-02,0.907623325,0.055699623,0.921235845
2017-02-03,-3.607438565,0.722534607,-0.088815074
2017-02-06,-0.317813698,-0.213102205,2.528751244
2017-02-07,0.598605629,0.021337857,-0.113915016
2017-02-08,0.882130715,0.06796576,1.769436766
2017-02-09,0.199659214,0.572181702,2.679055053
2017-02-10,0.738533697,0.354573445,0.009748107
2017-02-13,1.088682935,0.521733892,4.134930389
2017-02-14,-0.018136136,0.398535454,0.133935218
2017-02-15,0.750121308,0.49650942,-0.436617639
2017-02-16,0.169226988,-0.087955997,-3.942165394
2017-02-17,0.108712446,0.166317655,1.210779894
2017-02-21,1.335082006,0.601587754,1.876322477
2017-02-22,-0.098386437,-0.109703295,-1.410053854
2017-02-23,-0.401938488,0.040465272,-6.621401056
2017-02-24,-0.820315672,0.147800353,0.392345695
2017-02-27,0.400051432,0.100349262,-4.282407854
2017-02-28,-0.426539489,-0.259595251,1.514067262
2017-03-01,#VALUE!,#VALUE!,#VALUE!
2017-03-02,-0.491418044,-0.589108955,0.182416972
2017-03-03,0.112750656,0.048922969,0.432764343
2017-03-06,-0.386792339,-0.329549923,-0.144487505
2017-03-07,-0.071107123,-0.29315985,-1.049830233
2017-03-08,#VALUE!,#VALUE!,#VALUE!
2017-03-09,0.292061511,0.078505518,-0.802645913
2017-03-10,-0.0647755,0.324881938,-0.496757929
2017-03-13,0.248129374,0.035231902,1.01112227
2017-03-14,-0.242794073,-0.339926973,4.692265113
2017-03-15,0.050221109,0.832618067,-0.885104439
2017-03-16,0.051319677,-0.164228139,2.439887827
2017-03-17,-0.131572473,-0.132942592,-0.211530744
2017-03-20,0.543832366,-0.202616253,0.159058357
2017-03-21,-1.621320684,-1.250011506,-4.387634983
2017-03-22,#VALUE!,#VALUE!,#VALUE!
2017-03-23,-0.081721193,-0.107590054,-0.091736166
2017-03-24,-0.210552009,-0.085887299,3.234724436
2017-03-27,0.141567633,-0.103435391,2.645996474
2017-03-28,1.076851194,0.721161,2.639065066
2017-03-29,2.116210063,0.107076383,-0.026630214
2017-03-30,0.229375232,0.29168384,0.193088661
2017-03-31,1.155834802,-0.227129261,0.135266741
2017-04-03,0.557647196,-0.165744799,7.012327438
2017-04-04,1.702410812,0.054511941,1.718924289
2017-04-05,0.268411664,-0.307350944,-2.907902124
2017-04-06,-1.218550002,0.191340369,1.245015579
2017-04-07,-0.380619194,-0.084144499,1.27597523
2017-04-10,1.348264309,0.067320354,3.202469303
2017-04-11,-0.518696203,-0.144888097,-1.186405473
2017-04-12,-0.68310033,-0.378155769,-3.922358854
2017-04-13,-1.29968998,-0.685254106,2.381989131
2017-04-17,1.937395302,0.856167134,-0.847152127
2017-04-18,0.196778307,-0.292239764,-0.397030843
2017-04-19,-0.509557604,-0.173289366,1.738473012
2017-04-20,0.316129542,0.751460378,-0.991517125
2017-04-21,-0.393570208,-0.305448285,1.014792816
2017-04-24,0.981943647,1.07669421,0.790532914
2017-04-25,0.021690483,0.605769363,1.851227128
2017-04-26,0.182374716,-0.050034192,-1.161794271
2017-04-27,#VALUE!,#VALUE!,#VALUE!
2017-04-28,0.715714152,-0.192950029,1.74581737
2017-05-01,2.479990536,0.171654527,2.74957782
2017-05-02,-0.137530505,0.117437109,-1.229365673
2017-05-03,-0.627493102,-0.128641594,-2.500325959
2017-05-04,-0.373996124,0.056823478,-5.133745438
2017-05-05,-0.362625822,0.406583864,4.268750149
2017-05-08,1.57966133,0.00201851,-0.378628062
2017-05-09,0.39567356,-0.104413075,4.476594374
2017-05-10,-0.408934516,0.111051069,1.22316604
2017-05-11,-0.142282406,-0.218542559,-0.656021574
2017-05-12,1.4364127,-0.150035723,0.525762403
2017-05-15,-0.354208969,0.47451423,-2.78979864
2017-05-16,0.839987063,-0.070713284,0.355094032
2017-05-17,-2.232591298,-1.836601629,-3.500935259
2017-05-18,1.440653763,0.365839504,2.242870714
2017-05-19,0.138614314,0.672333302,-0.717009639
2017-05-22,1.119990516,0.512686369,-0.156544607
2017-05-23,0.087588157,0.181618503,-2.11536403
2017-05-24,0.900720751,0.246603393,2.069465452
2017-05-25,1.318282643,0.44112898,2.106283921
2017-05-26,0.239200826,0.028940589,2.586939471
2017-05-30,0.090235935,-0.122644652,3.015199528
2017-05-31,-0.210990629,-0.048089642,1.746207446
2017-06-01,0.131494807,0.752122582,-0.189999908
2017-06-02,1.074427633,0.367950444,-0.155022849
2017-06-05,0.454740625,-0.123977671,2.172077364
2017-06-06,-0.830207177,-0.280427872,1.577516558
2017-06-07,0.700276347,0.154565916,1.9066929
2017-06-08,0.017717743,0.024634692,2.835084741
2017-06-09,-3.216797329,-0.085197748,-3.489295262
2017-06-12,-1.381343026,-0.100088633,0.469693042
2017-06-13,1.630162437,0.4479441,4.608399351
2017-06-14,-0.44359926,-0.101797089,1.242881454
2017-06-15,-1.269885395,-0.226457558,-1.409681137
2017-06-16,2.409907894,0.026113323,-1.057512548
2017-06-19,0.750193933,0.829011762,-0.433979578
2017-06-20,-0.261803578,-0.674135238,0.655428346
2017-06-21,0.964286873,-0.060500603,1.109142197
2017-06-22,#VALUE!,#VALUE!,#VALUE!
2017-06-23,0.241113015,0.15369589,0.217028774
2017-06-26,-0.979369275,0.029328597,-1.568763453
2017-06-27,-1.747778013,-0.812777813,-4.090050781
2017-06-28,1.375511699,0.874785757,2.416134787
2017-06-29,-1.466902656,-0.865886058,-2.868518566
2017-06-30,-0.818095986,0.150986586,0.235885202
2017-07-03,-1.494736755,0.228570237,-2.519771672
2017-07-05,1.840842941,0.142948419,-7.517841084
2017-07-06,-0.648736232,-0.943517906,-5.746659138
2017-07-07,1.39913727,0.636079491,1.409296969
2017-07-10,1.790979042,0.090459638,0.897183837
2017-07-11,-0.237348264,-0.080545309,3.47098487
2017-07-12,1.235291487,0.72557634,0.698101973
2017-07-13,-0.588266642,0.184926778,-1.873974393
2017-07-14,0.115389776,0.463795888,1.339714144
2017-07-17,0.815661881,-0.007784576,-2.539122534
2017-07-18,1.414099163,0.057274685,2.674380453
2017-07-19,0.233484287,0.53336008,-0.914485812
2017-07-20,0.175610217,-0.017805467,1.420093918
2017-07-21,-0.297383063,-0.039204887,-0.464194799
2017-07-24,1.283978258,-0.108895855,4.207298585
2017-07-25,0.08605024,0.289425011,-0.858625351
2017-07-26,1.233297007,0.025796635,1.241238962
2017-07-27,-0.650544194,-0.099864099,-2.771369054
2017-07-28,-2.515675048,-0.136722107,0.179699869
2017-07-31,-3.216254883,-0.075389036,-3.525857074
2017-08-01,0.845276873,0.242091536,-1.215522162
2017-08-02,-0.032665912,0.046704767,1.955807921
2017-08-03,-0.907361298,-0.221179516,6.299842803
2017-08-04,0.064280472,0.186156799,2.787385386
2017-08-07,#VALUE!,#VALUE!,#VALUE!
2017-08-08,-0.24774061,-0.244283159,2.787791273
2017-08-09,-0.796868871,-0.039052397,-0.466490909
2017-08-10,-2.590857547,-1.460706788,-2.264474373
2017-08-11,1.147512137,0.124790764,0.689895687
2017-08-14,1.56662019,0.996735007,1.640824215
2017-08-15,-0.059624638,-0.052550788,-0.407542874
2017-08-16,-0.467828078,0.139169826,0.157204598
2017-08-17,-1.819450071,-1.558501345,-3.077863499
2017-08-18,-0.221630395,-0.186472492,-1.27820836
2017-08-21,-0.544594566,0.113512625,-2.804476291
2017-08-22,1.414856856,0.986429817,1.024930897
2017-08-23,-0.927499557,-0.348724149,3.288032952
2017-08-24,-0.583809839,-0.210456181,0.042547694
2017-08-25,-0.760581146,0.164325244,-1.395178002
2017-08-28,0.077575391,0.04590081,-0.691841635
2017-08-29,0.84351576,0.08147957,0.487834406
2017-08-30,1.405478799,0.457740847,1.658904088
2017-08-31,1.332983163,0.567837203,0.764562085
2017-09-01,-0.242591899,0.195400291,-0.1432424
2017-09-05,-1.338450871,-0.760658177,-1.651004219
2017-09-06,0.259016903,0.309644507,-1.460728185
2017-09-07,1.195819227,-0.020639709,1.746543756
2017-09-08,-1.397973855,-0.151845329,-2.080706782
2017-09-11,1.238023869,1.07527557,5.737767504
2017-09-12,0.468394967,0.332926148,-0.261695066
2017-09-13,#VALUE!,#VALUE!,#VALUE!
2017-09-14,-0.744914147,-0.113009097,3.06510151
2017-09-15,-0.550606521,0.181698428,0.570124733
2017-09-18,-1.287963713,0.142609492,1.354346581
2017-09-19,-0.448313597,0.10810864,-2.607921034
2017-09-20,0.3419426,0.060537962,-0.320628422
2017-09-21,-0.886330984,-0.307933284,-2.009994483
2017-09-22,-0.997811134,0.061881685,-4.293006008
2017-09-25,-1.618809242,-0.225301601,-1.755567689
2017-09-26,-0.129635992,0.004284915,0.072407507
2017-09-27,1.295865687,0.404750726,-1.250365393
2017-09-28,0.576849999,0.117347986,-0.405648284
2017-09-29,0.513075413,0.366675589,0.437577224
2017-10-02,-0.228112209,0.38347381,0.122803798
2017-10-03,-0.221338106,0.212445641,1.913709132
2017-10-04,0.865414342,0.121361485,1.950894624
2017-10-05,1.579423298,0.559994508,0.087006038
2017-10-06,0.88306987,-0.110462203,0.432220256
2017-10-09,0.139421646,-0.183565304,-3.987370484
2017-10-10,-0.386108313,0.229040491,3.619354944
2017-10-11,0.784048281,0.177229363,-0.281754912
2017-10-12,0.591251361,-0.171776593,0.301152385
2017-10-13,0.197653878,0.084813287,-0.033895987
2017-10-16,0.335473589,0.171963361,-1.410568127
2017-10-17,0.274061968,0.064440737,1.45543046
2017-10-18,-1.212212858,0.071301867,1.087403014
2017-10-19,-1.050500169,0.029890306,-2.206912027
2017-10-20,-0.378604446,0.507502895,-1.928583763
2017-10-23,-1.707141862,-0.40086147,-2.372014488
2017-10-24,0.985786895,0.158865592,0.092114733
2017-10-25,-0.309708717,-0.470244905,-3.471339863
2017-10-26,-0.052141166,0.124219405,0.098433997
2017-10-27,12.41031944,0.801321271,-1.641001142
2017-10-30,0.892412229,-0.322552249,-0.249311529
2017-10-31,-0.505414092,0.091661582,3.511995708
2017-11-01,-0.147602034,0.156344659,-3.205534055
2017-11-02,-0.863574278,0.016255081,-7.040497978
2017-11-03,1.573069792,0.306434403,2.253843735
2017-11-06,0.808921133,0.124222474,-1.090091001
2017-11-07,0.221040659,-0.021597003,1.071515246
2017-11-08,0.857976446,0.141439466,-0.546694905
2017-11-09,-0.334385741,-0.379720066,-0.46381586
2017-11-10,-0.338102329,-0.092571807,-0.002767123
2017-11-13,0.336086627,0.095520568,4.011395936
2017-11-14,#VALUE!,#VALUE!,#VALUE!
2017-11-15,-0.899659463,-0.556921792,0.835886224
2017-11-16,0.933488033,0.813333795,0.381810878
2017-11-17,-0.656560401,-0.265818413,0.809808835
2017-11-20,-0.319307493,0.124637677,-2.026030285
2017-11-21,1.160516294,0.649107148,2.892543787
2017-11-22,1.44951941,-0.077876182,-1.655752113
2017-11-24,2.545360904,0.202549122,0.936425274
2017-11-27,0.822540046,-0.041309871,0.39562941
2017-11-28,-0.189530493,0.9771565,0.230426254
2017-11-29,-2.748844644,-0.039806112,-3.205887805
2017-11-30,1.321365711,0.81290936,0.422208516
2017-12-01,-1.23410972,-0.205507593,-0.756858542
2017-12-04,-2.476522099,-0.108120397,-0.437680723
2017-12-05,0.666917204,-0.377460969,-0.495512999
2017-12-06,0.9370087,-0.014287898,3.096434455
2017-12-07,0.640663203,0.289902556,-0.649822293
2017-12-08,0.187435549,0.546188714,1.239161809
2017-12-11,0.59085837,0.316780094,4.276981764
2017-12-12,-0.33196079,0.151868256,3.615729681
2017-12-13,-0.084335644,-0.050073992,-0.590953681
2017-12-14,0.863482419,-0.410848284,-0.339747099
2017-12-15,0.411761241,0.890472443,1.629153761
2017-12-18,0.962585939,0.531916332,-1.345430233
2017-12-19,-0.272065805,-0.326481296,-2.322543793
2017-12-20,#VALUE!,#VALUE!,#VALUE!
2017-12-21,-0.246115741,0.195409784,0.808384557
2017-12-22,-0.549297366,-0.048840845,-1.97001068
2017-12-26,0.713400147,-0.108883875,-2.465407389
2017-12-27,0.463309866,0.076076523,-1.799738577
2017-12-28,0.321258742,0.180218206,1.183603114
2017-12-29,-1.41498269,-0.522649544,-1.282700924
2018-01-02,1.654054357,0.823921551,2.902837819
2018-01-03,1.266423186,0.634829626,-1.031593715
2018-01-04,0.443561479,0.399013166,-0.835497192
2018-01-05,1.600345593,0.697928284,0.618058144
2018-01-08,1.429097207,0.163027898,6.072393367
2018-01-09,0.463409077,0.127139854,-0.814890609
2018-01-10,0.12699367,-0.114325692,0.329050943
2018-01-11,1.763133324,0.69788891,0.93344357
2018-01-12,2.206256263,0.669624124,-0.516282908
2018-01-16,-0.029201121,-0.356221998,1.132482826
2018-01-17,-0.761737745,0.933867754,2.063133827
2018-01-18,-0.133023606,-0.164975254,-0.752053181
2018-01-19,0.094144159,0.434331939,1.566066101
2018-01-22,2.493549519,0.800176169,0.435746693
2018-01-23,2.616282672,0.213858027,0.345920342
2018-01-24,-0.373218553,-0.059383127,-1.978584363
2018-01-25,1.491073265,0.056846682,-2.417455338
2018-01-26,1.730493573,1.173793941,1.527909598
2018-01-29,1.105231191,-0.678870893,1.926235996
2018-01-30,1.407174873,-1.099316312,-1.07054639
2018-01-31,0.901488495,0.04546193,2.421956663
2018-02-01,-4.290821896,-0.068309318,-1.441906116
2018-02-02,2.830035475,-2.147202275,-1.590866299
2018-02-05,-2.837131365,-4.18781576,-3.141747624
2018-02-06,3.727400639,1.725495722,0.248274799
2018-02-07,-1.82620009,-0.504948089,3.245792095
2018-02-08,#VALUE!,#VALUE!,#VALUE!
2018-02-09,-0.813919269,1.47903028,-1.541167022
2018-02-12,3.41819792,1.378387109,1.692640423
2018-02-13,2.015975426,0.257390539,2.477057857
2018-02-14,2.546893517,1.327809757,-0.421517114
2018-02-15,0.731893542,1.196206712,3.580201793
2018-02-16,-0.901633145,0.03386053,0.420675843
2018-02-20,1.344430351,-0.589385959,-0.218373344
2018-02-21,0.983822518,-0.554728105,-0.443632986
2018-02-22,0.159491628,0.093746112,3.785133656
2018-02-23,0.978608626,1.586593582,1.680792699
2018-02-26,1.449219859,1.165337019,1.510323859
2018-02-27,-0.660877662,-1.282475003,-1.819030867
2018-02-28,0.027407087,-1.119451835,-2.288905789
2018-03-01,-1.267758967,-1.34495822,-3.60341481
2018-03-02,0.450674961,0.502262105,1.254571477
2018-03-05,1.541485786,1.093572705,-0.533163782
2018-03-06,0.912846584,0.259757479,-1.560760386
2018-03-07,0.473759288,-0.052152594,1.237746265
2018-03-08,0.439248327,0.441534004,-0.971431258
2018-03-09,1.723088986,1.71925602,-0.591875933
2018-03-12,1.223836566,-0.13112354,5.450522166
2018-03-13,#VALUE!,#VALUE!,#VALUE!
2018-03-14,0.173373485,-0.578124412,-4.555503623
2018-03-15,-0.551011105,-0.082168833,-0.319774242
2018-03-16,-0.678502725,0.166391589,-1.317693725
2018-03-19,-1.720459066,-1.434412277,-2.457814612
2018-03-20,#VALUE!,#VALUE!,#VALUE!
2018-03-21,-0.297473319,-0.18851439,1.903363666
2018-03-22,-2.366783295,-2.55235174,-2.379180482
2018-03-23,-3.25100296,-2.12284372,-2.480081851
2018-03-26,3.948959749,2.675695849,0.867887205
2018-03-27,-3.857162606,-1.746701181,-8.580262386
2018-03-28,-4.48690005,-0.296037088,-7.978966125
2018-03-29,1.102147205,1.363687331,3.183953669
2018-04-02,-5.350431018,-2.262986028,-5.269212881
2018-04-03,1.447610457,1.24967831,5.786055214
2018-04-04,#VALUE!,#VALUE!,#VALUE!
2018-04-05,2.87361595,0.679969557,6.335680603
2018-04-06,-3.26082011,-2.220351904,-2.126268722
2018-04-09,0.056495723,0.329126878,-3.277835348
2018-04-10,2.116953051,1.654914691,5.058041342
2018-04-11,-0.644468334,-0.558013791,-1.248942546
2018-04-12,1.487967541,0.817744671,-2.306527506
2018-04-13,-1.234094977,-0.292997776,2.102413165
2018-04-16,0.741856745,0.803743267,-3.090941345
2018-04-17,4.229228973,1.056644159,-1.219982693
2018-04-18,1.580034095,0.079156835,1.944347246
2018-04-19,1.880870653,-0.578203394,2.264323577
2018-04-20,-1.91172507,-0.86131771,-3.338092218
2018-04-23,-0.636496857,0.001568198,-2.399525066
2018-04-24,-3.88439318,-1.351143577,0.027702522
2018-04-25,0.00134732,0.179400409,-0.986154973
2018-04-26,3.877276121,1.033850033,1.687949027
2018-04-27,3.533324688,0.107053963,2.96374158
2018-04-30,-0.41778695,-0.82636582,-0.065478251
2018-05-01,1.020413397,0.250333642,2.023376693
2018-05-02,-0.802678332,-0.727633478,0.404830683
2018-05-03,0.148418233,-0.229977945,-5.709456751
2018-05-04,0.55830582,1.268652258,3.328509865
2018-05-07,1.202194594,0.340869291,2.904431026
2018-05-08,-0.489947664,-0.03100602,-0.269015018
2018-05-09,#VALUE!,#VALUE!,#VALUE!
2018-05-10,0.062590954,0.928153204,-0.602711098
2018-05-11,-0.388674273,0.1661208,-1.311269887
2018-05-14,-0.089971538,0.083844194,-3.070319679
2018-05-15,-1.60444947,-0.691058668,-2.708818328
2018-05-16,0.701027083,0.400686048,0.801544108
2018-05-17,-0.352919977,-0.090171819,-0.68403638
2018-05-18,-0.472817386,-0.268087069,-2.755162493
2018-05-21,0.697471483,0.731494699,2.728598911
2018-05-22,-0.260922109,-0.318589431,-3.393584901
2018-05-23,1.280832353,0.319656999,1.460861069
2018-05-24,0.070903501,-0.207129025,-0.442725616
2018-05-25,0.436082276,-0.240603058,0.354657571
2018-05-29,0.164208694,-1.167732605,1.740903658
2018-05-30,0.737917936,1.257012217,2.761992613
2018-05-31,0.285987601,-0.695018247,-2.429997646
2018-06-01,0.724059638,1.074340221,2.454839706
2018-06-04,1.43042159,0.442137572,1.667097578
2018-06-05,1.844309225,0.065385325,-1.913489051
2018-06-06,-0.040251613,0.848213358,9.293860083
2018-06-07,-0.386016496,-0.076375888,-1.077965284
2018-06-08,-0.319788837,0.307143983,0.490508776
2018-06-11,0.299403744,0.102046588,4.440678289
2018-06-12,0.56378829,0.169474411,3.157646134
2018-06-13,0.354262941,-0.408192583,0.579919284
